height,finger
5.38020833333333,10.2
5.38020833333333,10.4
5.38020833333333,10.4
5.38020833333333,10.4
5.38020833333333,10.5
5.38020833333333,10.6
5.38020833333333,10.6
5.38020833333333,10.6
5.38020833333333,10.7
5.38020833333333,10.7
5.38020833333333,10.7
5.38020833333333,10.7
5.38020833333333,10.7
5.38020833333333,10.7
5.38020833333333,10.7
5.38020833333333,10.8
5.38020833333333,10.8
5.38020833333333,10.8
5.38020833333333,10.8
5.38020833333333,10.8
5.38020833333333,10.8
5.38020833333333,10.8
5.38020833333333,10.9
5.38020833333333,10.9
5.38020833333333,10.9
5.38020833333333,10.9
5.38020833333333,10.9
5.38020833333333,10.9
5.38020833333333,10.9
5.38020833333333,10.9
5.38020833333333,10.9
5.38020833333333,10.9
5.38020833333333,10.9
5.38020833333333,10.9
5.38020833333333,10.9
5.38020833333333,10.9
5.38020833333333,11.0
5.38020833333333,11.0
5.38020833333333,11.0
5.38020833333333,11.0
5.38020833333333,11.0
5.38020833333333,11.0
5.38020833333333,11.0
5.38020833333333,11.0
5.38020833333333,11.0
5.38020833333333,11.0
5.38020833333333,11.0
5.38020833333333,11.0
5.38020833333333,11.0
5.38020833333333,11.0
5.38020833333333,11.0
5.38020833333333,11.0
5.38020833333333,11.0
5.38020833333333,11.0
5.38020833333333,11.0
5.38020833333333,11.0
5.38020833333333,11.0
5.38020833333333,11.0
5.38020833333333,11.0
5.38020833333333,11.0
5.38020833333333,11.0
5.38020833333333,11.0
5.38020833333333,11.0
5.38020833333333,11.1
5.38020833333333,11.1
5.38020833333333,11.1
5.38020833333333,11.1
5.38020833333333,11.1
5.38020833333333,11.1
5.38020833333333,11.1
5.38020833333333,11.1
5.38020833333333,11.1
5.38020833333333,11.1
5.38020833333333,11.1
5.38020833333333,11.1
5.38020833333333,11.1
5.38020833333333,11.1
5.38020833333333,11.1
5.38020833333333,11.1
5.38020833333333,11.1
5.38020833333333,11.1
5.38020833333333,11.1
5.38020833333333,11.1
5.38020833333333,11.1
5.38020833333333,11.1
5.38020833333333,11.1
5.38020833333333,11.1
5.38020833333333,11.1
5.38020833333333,11.1
5.38020833333333,11.2
5.38020833333333,11.2
5.38020833333333,11.2
5.38020833333333,11.2
5.38020833333333,11.2
5.38020833333333,11.2
5.38020833333333,11.2
5.38020833333333,11.2
5.38020833333333,11.2
5.38020833333333,11.2
5.38020833333333,11.2
5.38020833333333,11.2
5.38020833333333,11.2
5.38020833333333,11.2
5.38020833333333,11.2
5.38020833333333,11.2
5.38020833333333,11.2
5.38020833333333,11.2
5.38020833333333,11.2
5.38020833333333,11.2
5.38020833333333,11.2
5.38020833333333,11.2
5.38020833333333,11.2
5.38020833333333,11.2
5.38020833333333,11.2
5.38020833333333,11.2
5.38020833333333,11.2
5.38020833333333,11.2
5.38020833333333,11.2
5.38020833333333,11.3
5.38020833333333,11.3
5.38020833333333,11.3
5.38020833333333,11.3
5.38020833333333,11.3
5.38020833333333,11.3
5.38020833333333,11.3
5.38020833333333,11.3
5.38020833333333,11.3
5.38020833333333,11.3
5.38020833333333,11.3
5.38020833333333,11.3
5.38020833333333,11.3
5.38020833333333,11.3
5.38020833333333,11.3
5.38020833333333,11.3
5.38020833333333,11.3
5.38020833333333,11.3
5.38020833333333,11.3
5.38020833333333,11.3
5.38020833333333,11.3
5.38020833333333,11.3
5.38020833333333,11.3
5.38020833333333,11.3
5.38020833333333,11.3
5.38020833333333,11.3
5.38020833333333,11.3
5.38020833333333,11.3
5.38020833333333,11.3
5.38020833333333,11.3
5.38020833333333,11.3
5.38020833333333,11.3
5.38020833333333,11.3
5.38020833333333,11.3
5.38020833333333,11.3
5.38020833333333,11.3
5.38020833333333,11.3
5.38020833333333,11.3
5.38020833333333,11.3
5.38020833333333,11.4
5.38020833333333,11.4
5.38020833333333,11.4
5.38020833333333,11.4
5.38020833333333,11.4
5.38020833333333,11.4
5.38020833333333,11.4
5.38020833333333,11.4
5.38020833333333,11.4
5.38020833333333,11.4
5.38020833333333,11.4
5.38020833333333,11.4
5.38020833333333,11.4
5.38020833333333,11.4
5.38020833333333,11.4
5.38020833333333,11.4
5.38020833333333,11.4
5.38020833333333,11.4
5.38020833333333,11.4
5.38020833333333,11.4
5.38020833333333,11.4
5.38020833333333,11.4
5.38020833333333,11.4
5.38020833333333,11.4
5.38020833333333,11.4
5.38020833333333,11.4
5.38020833333333,11.4
5.38020833333333,11.4
5.38020833333333,11.4
5.38020833333333,11.4
5.38020833333333,11.4
5.38020833333333,11.4
5.38020833333333,11.4
5.38020833333333,11.4
5.38020833333333,11.4
5.38020833333333,11.4
5.38020833333333,11.4
5.38020833333333,11.4
5.38020833333333,11.4
5.38020833333333,11.4
5.38020833333333,11.4
5.38020833333333,11.4
5.38020833333333,11.4
5.38020833333333,11.4
5.38020833333333,11.4
5.38020833333333,11.4
5.38020833333333,11.4
5.38020833333333,11.4
5.38020833333333,11.4
5.38020833333333,11.4
5.38020833333333,11.4
5.38020833333333,11.4
5.38020833333333,11.4
5.38020833333333,11.4
5.38020833333333,11.4
5.38020833333333,11.4
5.38020833333333,11.4
5.38020833333333,11.4
5.38020833333333,11.5
5.38020833333333,11.5
5.38020833333333,11.5
5.38020833333333,11.5
5.38020833333333,11.5
5.38020833333333,11.5
5.38020833333333,11.5
5.38020833333333,11.5
5.38020833333333,11.5
5.38020833333333,11.5
5.38020833333333,11.5
5.38020833333333,11.5
5.38020833333333,11.5
5.38020833333333,11.5
5.38020833333333,11.5
5.38020833333333,11.5
5.38020833333333,11.5
5.38020833333333,11.5
5.38020833333333,11.5
5.38020833333333,11.5
5.38020833333333,11.5
5.38020833333333,11.5
5.38020833333333,11.5
5.38020833333333,11.5
5.38020833333333,11.5
5.38020833333333,11.5
5.38020833333333,11.5
5.38020833333333,11.5
5.38020833333333,11.5
5.38020833333333,11.5
5.38020833333333,11.5
5.38020833333333,11.5
5.38020833333333,11.5
5.38020833333333,11.5
5.38020833333333,11.5
5.38020833333333,11.5
5.38020833333333,11.5
5.38020833333333,11.5
5.38020833333333,11.5
5.38020833333333,11.5
5.38020833333333,11.5
5.38020833333333,11.5
5.38020833333333,11.5
5.38020833333333,11.5
5.38020833333333,11.5
5.38020833333333,11.5
5.38020833333333,11.5
5.38020833333333,11.5
5.38020833333333,11.5
5.38020833333333,11.5
5.38020833333333,11.5
5.38020833333333,11.5
5.38020833333333,11.5
5.38020833333333,11.5
5.38020833333333,11.5
5.38020833333333,11.5
5.38020833333333,11.5
5.38020833333333,11.6
5.38020833333333,11.6
5.38020833333333,11.6
5.38020833333333,11.6
5.38020833333333,11.6
5.38020833333333,11.6
5.38020833333333,11.6
5.38020833333333,11.6
5.38020833333333,11.6
5.38020833333333,11.6
5.38020833333333,11.6
5.38020833333333,11.6
5.38020833333333,11.6
5.38020833333333,11.6
5.38020833333333,11.6
5.38020833333333,11.6
5.38020833333333,11.6
5.38020833333333,11.6
5.38020833333333,11.6
5.38020833333333,11.6
5.38020833333333,11.6
5.38020833333333,11.6
5.38020833333333,11.6
5.38020833333333,11.6
5.38020833333333,11.6
5.38020833333333,11.6
5.38020833333333,11.6
5.38020833333333,11.6
5.38020833333333,11.6
5.38020833333333,11.6
5.38020833333333,11.6
5.38020833333333,11.6
5.38020833333333,11.6
5.38020833333333,11.6
5.38020833333333,11.6
5.38020833333333,11.6
5.38020833333333,11.6
5.38020833333333,11.6
5.38020833333333,11.6
5.38020833333333,11.7
5.38020833333333,11.7
5.38020833333333,11.7
5.38020833333333,11.7
5.38020833333333,11.7
5.38020833333333,11.7
5.38020833333333,11.7
5.38020833333333,11.7
5.38020833333333,11.7
5.38020833333333,11.7
5.38020833333333,11.7
5.38020833333333,11.7
5.38020833333333,11.7
5.38020833333333,11.7
5.38020833333333,11.7
5.38020833333333,11.7
5.38020833333333,11.7
5.38020833333333,11.7
5.38020833333333,11.7
5.38020833333333,11.7
5.38020833333333,11.7
5.38020833333333,11.7
5.38020833333333,11.7
5.38020833333333,11.7
5.38020833333333,11.7
5.38020833333333,11.7
5.38020833333333,11.7
5.38020833333333,11.7
5.38020833333333,11.7
5.38020833333333,11.7
5.38020833333333,11.7
5.38020833333333,11.7
5.38020833333333,11.7
5.38020833333333,11.7
5.38020833333333,11.7
5.38020833333333,11.7
5.38020833333333,11.7
5.38020833333333,11.8
5.38020833333333,11.8
5.38020833333333,11.8
5.38020833333333,11.8
5.38020833333333,11.8
5.38020833333333,11.8
5.38020833333333,11.8
5.38020833333333,11.8
5.38020833333333,11.8
5.38020833333333,11.8
5.38020833333333,11.8
5.38020833333333,11.8
5.38020833333333,11.8
5.38020833333333,11.8
5.38020833333333,11.8
5.38020833333333,11.8
5.38020833333333,11.8
5.38020833333333,11.8
5.38020833333333,11.8
5.38020833333333,11.8
5.38020833333333,11.8
5.38020833333333,11.8
5.38020833333333,11.8
5.38020833333333,11.8
5.38020833333333,11.8
5.38020833333333,11.8
5.38020833333333,11.8
5.38020833333333,11.8
5.38020833333333,11.8
5.38020833333333,11.8
5.38020833333333,11.8
5.38020833333333,11.8
5.38020833333333,11.8
5.38020833333333,11.8
5.38020833333333,11.8
5.38020833333333,11.9
5.38020833333333,11.9
5.38020833333333,11.9
5.38020833333333,11.9
5.38020833333333,11.9
5.38020833333333,11.9
5.38020833333333,11.9
5.38020833333333,11.9
5.38020833333333,11.9
5.38020833333333,11.9
5.38020833333333,11.9
5.38020833333333,11.9
5.38020833333333,11.9
5.38020833333333,11.9
5.38020833333333,11.9
5.38020833333333,11.9
5.38020833333333,11.9
5.38020833333333,11.9
5.38020833333333,11.9
5.38020833333333,11.9
5.38020833333333,11.9
5.38020833333333,11.9
5.38020833333333,11.9
5.38020833333333,11.9
5.38020833333333,11.9
5.38020833333333,11.9
5.38020833333333,11.9
5.38020833333333,12.0
5.38020833333333,12.0
5.38020833333333,12.0
5.38020833333333,12.0
5.38020833333333,12.0
5.38020833333333,12.0
5.38020833333333,12.0
5.38020833333333,12.0
5.38020833333333,12.0
5.38020833333333,12.0
5.38020833333333,12.0
5.38020833333333,12.0
5.38020833333333,12.0
5.38020833333333,12.0
5.38020833333333,12.0
5.38020833333333,12.0
5.38020833333333,12.0
5.38020833333333,12.0
5.38020833333333,12.0
5.38020833333333,12.1
5.38020833333333,12.1
5.38020833333333,12.1
5.38020833333333,12.1
5.38020833333333,12.1
5.38020833333333,12.1
5.38020833333333,12.1
5.38020833333333,12.1
5.38020833333333,12.1
5.38020833333333,12.1
5.38020833333333,12.1
5.38020833333333,12.1
5.38020833333333,12.1
5.38020833333333,12.2
5.38020833333333,12.2
5.38020833333333,12.2
5.38020833333333,12.2
5.38020833333333,12.2
5.38020833333333,12.2
5.38020833333333,12.3
5.38020833333333,12.3
5.38020833333333,12.3
5.38020833333333,12.3
5.38020833333333,12.3
5.38020833333333,12.3
5.38020833333333,12.3
5.38020833333333,12.3
5.38020833333333,12.4
5.38020833333333,12.4
5.38020833333333,12.5
5.38020833333333,12.6
5.38020833333333,12.7
5.46354166666667,10.5
5.46354166666667,10.5
5.46354166666667,10.5
5.46354166666667,10.6
5.46354166666667,10.7
5.46354166666667,10.7
5.46354166666667,10.7
5.46354166666667,10.8
5.46354166666667,10.9
5.46354166666667,10.9
5.46354166666667,10.9
5.46354166666667,10.9
5.46354166666667,10.9
5.46354166666667,10.9
5.46354166666667,10.9
5.46354166666667,10.9
5.46354166666667,10.9
5.46354166666667,10.9
5.46354166666667,11.0
5.46354166666667,11.0
5.46354166666667,11.0
5.46354166666667,11.0
5.46354166666667,11.0
5.46354166666667,11.0
5.46354166666667,11.0
5.46354166666667,11.0
5.46354166666667,11.0
5.46354166666667,11.0
5.46354166666667,11.0
5.46354166666667,11.0
5.46354166666667,11.0
5.46354166666667,11.0
5.46354166666667,11.0
5.46354166666667,11.0
5.46354166666667,11.0
5.46354166666667,11.1
5.46354166666667,11.1
5.46354166666667,11.1
5.46354166666667,11.1
5.46354166666667,11.1
5.46354166666667,11.1
5.46354166666667,11.1
5.46354166666667,11.1
5.46354166666667,11.1
5.46354166666667,11.1
5.46354166666667,11.1
5.46354166666667,11.1
5.46354166666667,11.1
5.46354166666667,11.1
5.46354166666667,11.1
5.46354166666667,11.1
5.46354166666667,11.1
5.46354166666667,11.1
5.46354166666667,11.1
5.46354166666667,11.1
5.46354166666667,11.1
5.46354166666667,11.1
5.46354166666667,11.1
5.46354166666667,11.1
5.46354166666667,11.2
5.46354166666667,11.2
5.46354166666667,11.2
5.46354166666667,11.2
5.46354166666667,11.2
5.46354166666667,11.2
5.46354166666667,11.2
5.46354166666667,11.2
5.46354166666667,11.2
5.46354166666667,11.2
5.46354166666667,11.2
5.46354166666667,11.2
5.46354166666667,11.2
5.46354166666667,11.2
5.46354166666667,11.2
5.46354166666667,11.2
5.46354166666667,11.2
5.46354166666667,11.2
5.46354166666667,11.2
5.46354166666667,11.2
5.46354166666667,11.2
5.46354166666667,11.2
5.46354166666667,11.2
5.46354166666667,11.2
5.46354166666667,11.2
5.46354166666667,11.2
5.46354166666667,11.2
5.46354166666667,11.3
5.46354166666667,11.3
5.46354166666667,11.3
5.46354166666667,11.3
5.46354166666667,11.3
5.46354166666667,11.3
5.46354166666667,11.3
5.46354166666667,11.3
5.46354166666667,11.3
5.46354166666667,11.3
5.46354166666667,11.3
5.46354166666667,11.3
5.46354166666667,11.3
5.46354166666667,11.3
5.46354166666667,11.3
5.46354166666667,11.3
5.46354166666667,11.3
5.46354166666667,11.3
5.46354166666667,11.3
5.46354166666667,11.3
5.46354166666667,11.3
5.46354166666667,11.3
5.46354166666667,11.3
5.46354166666667,11.3
5.46354166666667,11.3
5.46354166666667,11.3
5.46354166666667,11.4
5.46354166666667,11.4
5.46354166666667,11.4
5.46354166666667,11.4
5.46354166666667,11.4
5.46354166666667,11.4
5.46354166666667,11.4
5.46354166666667,11.4
5.46354166666667,11.4
5.46354166666667,11.4
5.46354166666667,11.4
5.46354166666667,11.4
5.46354166666667,11.4
5.46354166666667,11.4
5.46354166666667,11.4
5.46354166666667,11.4
5.46354166666667,11.4
5.46354166666667,11.4
5.46354166666667,11.4
5.46354166666667,11.4
5.46354166666667,11.4
5.46354166666667,11.4
5.46354166666667,11.4
5.46354166666667,11.4
5.46354166666667,11.4
5.46354166666667,11.4
5.46354166666667,11.5
5.46354166666667,11.5
5.46354166666667,11.5
5.46354166666667,11.5
5.46354166666667,11.5
5.46354166666667,11.5
5.46354166666667,11.5
5.46354166666667,11.5
5.46354166666667,11.5
5.46354166666667,11.5
5.46354166666667,11.5
5.46354166666667,11.5
5.46354166666667,11.5
5.46354166666667,11.5
5.46354166666667,11.5
5.46354166666667,11.5
5.46354166666667,11.5
5.46354166666667,11.5
5.46354166666667,11.5
5.46354166666667,11.5
5.46354166666667,11.5
5.46354166666667,11.5
5.46354166666667,11.5
5.46354166666667,11.5
5.46354166666667,11.5
5.46354166666667,11.5
5.46354166666667,11.5
5.46354166666667,11.5
5.46354166666667,11.5
5.46354166666667,11.5
5.46354166666667,11.5
5.46354166666667,11.5
5.46354166666667,11.5
5.46354166666667,11.5
5.46354166666667,11.5
5.46354166666667,11.5
5.46354166666667,11.5
5.46354166666667,11.5
5.46354166666667,11.6
5.46354166666667,11.6
5.46354166666667,11.6
5.46354166666667,11.6
5.46354166666667,11.6
5.46354166666667,11.6
5.46354166666667,11.6
5.46354166666667,11.6
5.46354166666667,11.6
5.46354166666667,11.6
5.46354166666667,11.6
5.46354166666667,11.6
5.46354166666667,11.6
5.46354166666667,11.6
5.46354166666667,11.6
5.46354166666667,11.6
5.46354166666667,11.6
5.46354166666667,11.6
5.46354166666667,11.6
5.46354166666667,11.6
5.46354166666667,11.6
5.46354166666667,11.6
5.46354166666667,11.6
5.46354166666667,11.6
5.46354166666667,11.6
5.46354166666667,11.6
5.46354166666667,11.6
5.46354166666667,11.6
5.46354166666667,11.6
5.46354166666667,11.6
5.46354166666667,11.6
5.46354166666667,11.6
5.46354166666667,11.6
5.46354166666667,11.6
5.46354166666667,11.6
5.46354166666667,11.6
5.46354166666667,11.6
5.46354166666667,11.6
5.46354166666667,11.6
5.46354166666667,11.6
5.46354166666667,11.6
5.46354166666667,11.6
5.46354166666667,11.6
5.46354166666667,11.6
5.46354166666667,11.6
5.46354166666667,11.6
5.46354166666667,11.6
5.46354166666667,11.6
5.46354166666667,11.7
5.46354166666667,11.7
5.46354166666667,11.7
5.46354166666667,11.7
5.46354166666667,11.7
5.46354166666667,11.7
5.46354166666667,11.7
5.46354166666667,11.7
5.46354166666667,11.7
5.46354166666667,11.7
5.46354166666667,11.7
5.46354166666667,11.7
5.46354166666667,11.7
5.46354166666667,11.7
5.46354166666667,11.7
5.46354166666667,11.7
5.46354166666667,11.7
5.46354166666667,11.7
5.46354166666667,11.7
5.46354166666667,11.7
5.46354166666667,11.7
5.46354166666667,11.7
5.46354166666667,11.7
5.46354166666667,11.7
5.46354166666667,11.7
5.46354166666667,11.7
5.46354166666667,11.7
5.46354166666667,11.7
5.46354166666667,11.7
5.46354166666667,11.7
5.46354166666667,11.7
5.46354166666667,11.7
5.46354166666667,11.7
5.46354166666667,11.7
5.46354166666667,11.7
5.46354166666667,11.7
5.46354166666667,11.7
5.46354166666667,11.7
5.46354166666667,11.7
5.46354166666667,11.7
5.46354166666667,11.7
5.46354166666667,11.7
5.46354166666667,11.7
5.46354166666667,11.7
5.46354166666667,11.7
5.46354166666667,11.7
5.46354166666667,11.7
5.46354166666667,11.7
5.46354166666667,11.8
5.46354166666667,11.8
5.46354166666667,11.8
5.46354166666667,11.8
5.46354166666667,11.8
5.46354166666667,11.8
5.46354166666667,11.8
5.46354166666667,11.8
5.46354166666667,11.8
5.46354166666667,11.8
5.46354166666667,11.8
5.46354166666667,11.8
5.46354166666667,11.8
5.46354166666667,11.8
5.46354166666667,11.8
5.46354166666667,11.8
5.46354166666667,11.8
5.46354166666667,11.8
5.46354166666667,11.8
5.46354166666667,11.8
5.46354166666667,11.8
5.46354166666667,11.8
5.46354166666667,11.8
5.46354166666667,11.8
5.46354166666667,11.8
5.46354166666667,11.8
5.46354166666667,11.8
5.46354166666667,11.8
5.46354166666667,11.8
5.46354166666667,11.8
5.46354166666667,11.8
5.46354166666667,11.8
5.46354166666667,11.8
5.46354166666667,11.8
5.46354166666667,11.8
5.46354166666667,11.8
5.46354166666667,11.8
5.46354166666667,11.8
5.46354166666667,11.8
5.46354166666667,11.8
5.46354166666667,11.8
5.46354166666667,11.9
5.46354166666667,11.9
5.46354166666667,11.9
5.46354166666667,11.9
5.46354166666667,11.9
5.46354166666667,11.9
5.46354166666667,11.9
5.46354166666667,11.9
5.46354166666667,11.9
5.46354166666667,11.9
5.46354166666667,11.9
5.46354166666667,11.9
5.46354166666667,11.9
5.46354166666667,11.9
5.46354166666667,11.9
5.46354166666667,11.9
5.46354166666667,11.9
5.46354166666667,11.9
5.46354166666667,11.9
5.46354166666667,11.9
5.46354166666667,11.9
5.46354166666667,11.9
5.46354166666667,11.9
5.46354166666667,11.9
5.46354166666667,11.9
5.46354166666667,11.9
5.46354166666667,11.9
5.46354166666667,11.9
5.46354166666667,11.9
5.46354166666667,11.9
5.46354166666667,11.9
5.46354166666667,11.9
5.46354166666667,12.0
5.46354166666667,12.0
5.46354166666667,12.0
5.46354166666667,12.0
5.46354166666667,12.0
5.46354166666667,12.0
5.46354166666667,12.0
5.46354166666667,12.0
5.46354166666667,12.0
5.46354166666667,12.0
5.46354166666667,12.0
5.46354166666667,12.0
5.46354166666667,12.0
5.46354166666667,12.0
5.46354166666667,12.0
5.46354166666667,12.0
5.46354166666667,12.0
5.46354166666667,12.0
5.46354166666667,12.0
5.46354166666667,12.0
5.46354166666667,12.0
5.46354166666667,12.0
5.46354166666667,12.0
5.46354166666667,12.0
5.46354166666667,12.0
5.46354166666667,12.0
5.46354166666667,12.0
5.46354166666667,12.0
5.46354166666667,12.0
5.46354166666667,12.0
5.46354166666667,12.0
5.46354166666667,12.0
5.46354166666667,12.0
5.46354166666667,12.0
5.46354166666667,12.0
5.46354166666667,12.0
5.46354166666667,12.0
5.46354166666667,12.0
5.46354166666667,12.0
5.46354166666667,12.0
5.46354166666667,12.0
5.46354166666667,12.0
5.46354166666667,12.1
5.46354166666667,12.1
5.46354166666667,12.1
5.46354166666667,12.1
5.46354166666667,12.1
5.46354166666667,12.1
5.46354166666667,12.1
5.46354166666667,12.1
5.46354166666667,12.1
5.46354166666667,12.1
5.46354166666667,12.1
5.46354166666667,12.1
5.46354166666667,12.1
5.46354166666667,12.1
5.46354166666667,12.1
5.46354166666667,12.1
5.46354166666667,12.1
5.46354166666667,12.1
5.46354166666667,12.1
5.46354166666667,12.1
5.46354166666667,12.1
5.46354166666667,12.1
5.46354166666667,12.2
5.46354166666667,12.2
5.46354166666667,12.2
5.46354166666667,12.2
5.46354166666667,12.2
5.46354166666667,12.2
5.46354166666667,12.2
5.46354166666667,12.2
