height,finger
5.46354166666667,12.2
5.46354166666667,12.2
5.46354166666667,12.2
5.46354166666667,12.2
5.46354166666667,12.2
5.46354166666667,12.2
5.46354166666667,12.2
5.46354166666667,12.2
5.46354166666667,12.2
5.46354166666667,12.2
5.46354166666667,12.2
5.46354166666667,12.2
5.46354166666667,12.2
5.46354166666667,12.2
5.46354166666667,12.2
5.46354166666667,12.3
5.46354166666667,12.3
5.46354166666667,12.3
5.46354166666667,12.3
5.46354166666667,12.3
5.46354166666667,12.3
5.46354166666667,12.3
5.46354166666667,12.3
5.46354166666667,12.3
5.46354166666667,12.3
5.46354166666667,12.4
5.46354166666667,12.4
5.46354166666667,12.4
5.46354166666667,12.4
5.46354166666667,12.4
5.46354166666667,12.4
5.46354166666667,12.4
5.46354166666667,12.5
5.46354166666667,12.5
5.46354166666667,12.5
5.46354166666667,12.7
5.46354166666667,12.8
5.46354166666667,13.0
5.46354166666667,13.0
5.46354166666667,13.0
5.46354166666667,13.2
5.546875,10.5
5.546875,10.7
5.546875,10.8
5.546875,10.8
5.546875,10.9
5.546875,10.9
5.546875,10.9
5.546875,10.9
5.546875,11.0
5.546875,11.0
5.546875,11.0
5.546875,11.0
5.546875,11.0
5.546875,11.0
5.546875,11.0
5.546875,11.0
5.546875,11.0
5.546875,11.0
5.546875,11.1
5.546875,11.1
5.546875,11.1
5.546875,11.1
5.546875,11.1
5.546875,11.1
5.546875,11.1
5.546875,11.2
5.546875,11.2
5.546875,11.2
5.546875,11.2
5.546875,11.2
5.546875,11.2
5.546875,11.2
5.546875,11.2
5.546875,11.2
5.546875,11.2
5.546875,11.2
5.546875,11.2
5.546875,11.2
5.546875,11.2
5.546875,11.2
5.546875,11.2
5.546875,11.2
5.546875,11.2
5.546875,11.2
5.546875,11.2
5.546875,11.3
5.546875,11.3
5.546875,11.3
5.546875,11.3
5.546875,11.3
5.546875,11.3
5.546875,11.3
5.546875,11.3
5.546875,11.3
5.546875,11.3
5.546875,11.3
5.546875,11.3
5.546875,11.3
5.546875,11.3
5.546875,11.3
5.546875,11.3
5.546875,11.3
5.546875,11.3
5.546875,11.3
5.546875,11.3
5.546875,11.3
5.546875,11.3
5.546875,11.3
5.546875,11.3
5.546875,11.4
5.546875,11.4
5.546875,11.4
5.546875,11.4
5.546875,11.4
5.546875,11.4
5.546875,11.4
5.546875,11.4
5.546875,11.4
5.546875,11.4
5.546875,11.4
5.546875,11.4
5.546875,11.4
5.546875,11.4
5.546875,11.4
5.546875,11.4
5.546875,11.4
5.546875,11.4
5.546875,11.4
5.546875,11.4
5.546875,11.4
5.546875,11.4
5.546875,11.5
5.546875,11.5
5.546875,11.5
5.546875,11.5
5.546875,11.5
5.546875,11.5
5.546875,11.5
5.546875,11.5
5.546875,11.5
5.546875,11.5
5.546875,11.5
5.546875,11.5
5.546875,11.5
5.546875,11.5
5.546875,11.5
5.546875,11.5
5.546875,11.5
5.546875,11.5
5.546875,11.5
5.546875,11.5
5.546875,11.5
5.546875,11.5
5.546875,11.5
5.546875,11.5
5.546875,11.5
5.546875,11.5
5.546875,11.5
5.546875,11.5
5.546875,11.5
5.546875,11.5
5.546875,11.5
5.546875,11.5
5.546875,11.5
5.546875,11.5
5.546875,11.6
5.546875,11.6
5.546875,11.6
5.546875,11.6
5.546875,11.6
5.546875,11.6
5.546875,11.6
5.546875,11.6
5.546875,11.6
5.546875,11.6
5.546875,11.6
5.546875,11.6
5.546875,11.6
5.546875,11.6
5.546875,11.6
5.546875,11.6
5.546875,11.6
5.546875,11.6
5.546875,11.6
5.546875,11.6
5.546875,11.6
5.546875,11.6
5.546875,11.6
5.546875,11.6
5.546875,11.6
5.546875,11.6
5.546875,11.6
5.546875,11.6
5.546875,11.6
5.546875,11.6
5.546875,11.6
5.546875,11.6
5.546875,11.6
5.546875,11.6
5.546875,11.6
5.546875,11.6
5.546875,11.6
5.546875,11.6
5.546875,11.7
5.546875,11.7
5.546875,11.7
5.546875,11.7
5.546875,11.7
5.546875,11.7
5.546875,11.7
5.546875,11.7
5.546875,11.7
5.546875,11.7
5.546875,11.7
5.546875,11.7
5.546875,11.7
5.546875,11.7
5.546875,11.7
5.546875,11.7
5.546875,11.7
5.546875,11.7
5.546875,11.7
5.546875,11.7
5.546875,11.7
5.546875,11.7
5.546875,11.7
5.546875,11.7
5.546875,11.7
5.546875,11.7
5.546875,11.7
5.546875,11.7
5.546875,11.7
5.546875,11.7
5.546875,11.7
5.546875,11.7
5.546875,11.7
5.546875,11.7
5.546875,11.7
5.546875,11.7
5.546875,11.7
5.546875,11.7
5.546875,11.7
5.546875,11.7
5.546875,11.7
5.546875,11.7
5.546875,11.7
5.546875,11.7
5.546875,11.7
5.546875,11.8
5.546875,11.8
5.546875,11.8
5.546875,11.8
5.546875,11.8
5.546875,11.8
5.546875,11.8
5.546875,11.8
5.546875,11.8
5.546875,11.8
5.546875,11.8
5.546875,11.8
5.546875,11.8
5.546875,11.8
5.546875,11.8
5.546875,11.8
5.546875,11.8
5.546875,11.8
5.546875,11.8
5.546875,11.8
5.546875,11.8
5.546875,11.8
5.546875,11.8
5.546875,11.8
5.546875,11.8
5.546875,11.8
5.546875,11.8
5.546875,11.8
5.546875,11.8
5.546875,11.8
5.546875,11.8
5.546875,11.8
5.546875,11.8
5.546875,11.8
5.546875,11.9
5.546875,11.9
5.546875,11.9
5.546875,11.9
5.546875,11.9
5.546875,11.9
5.546875,11.9
5.546875,11.9
5.546875,11.9
5.546875,11.9
5.546875,11.9
5.546875,11.9
5.546875,11.9
5.546875,11.9
5.546875,11.9
5.546875,11.9
5.546875,11.9
5.546875,11.9
5.546875,11.9
5.546875,11.9
5.546875,11.9
5.546875,11.9
5.546875,11.9
5.546875,11.9
5.546875,11.9
5.546875,11.9
5.546875,11.9
5.546875,11.9
5.546875,11.9
5.546875,11.9
5.546875,11.9
5.546875,11.9
5.546875,11.9
5.546875,11.9
5.546875,11.9
5.546875,12.0
5.546875,12.0
5.546875,12.0
5.546875,12.0
5.546875,12.0
5.546875,12.0
5.546875,12.0
5.546875,12.0
5.546875,12.0
5.546875,12.0
5.546875,12.0
5.546875,12.0
5.546875,12.0
5.546875,12.0
5.546875,12.0
5.546875,12.0
5.546875,12.0
5.546875,12.0
5.546875,12.0
5.546875,12.0
5.546875,12.0
5.546875,12.0
5.546875,12.0
5.546875,12.0
5.546875,12.0
5.546875,12.0
5.546875,12.0
5.546875,12.0
5.546875,12.0
5.546875,12.0
5.546875,12.0
5.546875,12.0
5.546875,12.0
5.546875,12.0
5.546875,12.0
5.546875,12.0
5.546875,12.0
5.546875,12.0
5.546875,12.0
5.546875,12.1
5.546875,12.1
5.546875,12.1
5.546875,12.1
5.546875,12.1
5.546875,12.1
5.546875,12.1
5.546875,12.1
5.546875,12.1
5.546875,12.1
5.546875,12.1
5.546875,12.1
5.546875,12.1
5.546875,12.1
5.546875,12.1
5.546875,12.1
5.546875,12.1
5.546875,12.1
5.546875,12.1
5.546875,12.1
5.546875,12.1
5.546875,12.1
5.546875,12.1
5.546875,12.1
5.546875,12.1
5.546875,12.1
5.546875,12.1
5.546875,12.1
5.546875,12.2
5.546875,12.2
5.546875,12.2
5.546875,12.2
5.546875,12.2
5.546875,12.2
5.546875,12.2
5.546875,12.2
5.546875,12.2
5.546875,12.2
5.546875,12.2
5.546875,12.2
5.546875,12.2
5.546875,12.2
5.546875,12.2
5.546875,12.2
5.546875,12.2
5.546875,12.3
5.546875,12.3
5.546875,12.3
5.546875,12.3
5.546875,12.3
5.546875,12.3
5.546875,12.3
5.546875,12.3
5.546875,12.3
5.546875,12.3
5.546875,12.3
5.546875,12.3
5.546875,12.3
5.546875,12.4
5.546875,12.4
5.546875,12.4
5.546875,12.4
5.546875,12.4
5.546875,12.4
5.546875,12.4
5.546875,12.4
5.546875,12.4
5.546875,12.4
5.546875,12.4
5.546875,12.4
5.546875,12.5
5.546875,12.5
5.546875,12.5
5.546875,12.5
5.546875,12.5
5.546875,12.5
5.546875,12.5
5.546875,12.5
5.546875,12.5
5.546875,12.5
5.546875,12.5
5.546875,12.5
5.546875,12.6
5.546875,12.6
5.546875,12.6
5.546875,12.7
5.546875,12.7
5.546875,12.7
5.546875,12.7
5.546875,12.7
5.546875,12.7
5.546875,12.7
5.546875,12.8
5.546875,12.8
5.546875,12.9
5.546875,13.1
5.546875,13.2
5.63020833333333,10.7
5.63020833333333,10.7
5.63020833333333,10.8
5.63020833333333,10.9
5.63020833333333,11.0
5.63020833333333,11.0
5.63020833333333,11.0
5.63020833333333,11.0
5.63020833333333,11.0
5.63020833333333,11.0
5.63020833333333,11.1
5.63020833333333,11.1
5.63020833333333,11.1
5.63020833333333,11.1
5.63020833333333,11.2
5.63020833333333,11.2
5.63020833333333,11.2
5.63020833333333,11.2
5.63020833333333,11.3
5.63020833333333,11.3
5.63020833333333,11.3
5.63020833333333,11.3
5.63020833333333,11.3
5.63020833333333,11.3
5.63020833333333,11.3
5.63020833333333,11.4
5.63020833333333,11.4
5.63020833333333,11.4
5.63020833333333,11.4
5.63020833333333,11.4
5.63020833333333,11.4
5.63020833333333,11.4
5.63020833333333,11.4
5.63020833333333,11.4
5.63020833333333,11.4
5.63020833333333,11.5
5.63020833333333,11.5
5.63020833333333,11.5
5.63020833333333,11.5
5.63020833333333,11.5
5.63020833333333,11.5
5.63020833333333,11.5
5.63020833333333,11.5
5.63020833333333,11.5
5.63020833333333,11.5
5.63020833333333,11.5
5.63020833333333,11.5
5.63020833333333,11.5
5.63020833333333,11.5
5.63020833333333,11.5
5.63020833333333,11.5
5.63020833333333,11.5
5.63020833333333,11.5
5.63020833333333,11.5
5.63020833333333,11.5
5.63020833333333,11.5
5.63020833333333,11.5
5.63020833333333,11.5
5.63020833333333,11.5
5.63020833333333,11.5
5.63020833333333,11.6
5.63020833333333,11.6
5.63020833333333,11.6
5.63020833333333,11.6
5.63020833333333,11.6
5.63020833333333,11.6
5.63020833333333,11.6
5.63020833333333,11.6
5.63020833333333,11.6
5.63020833333333,11.6
5.63020833333333,11.6
5.63020833333333,11.6
5.63020833333333,11.6
5.63020833333333,11.6
5.63020833333333,11.6
5.63020833333333,11.6
5.63020833333333,11.6
5.63020833333333,11.6
5.63020833333333,11.6
5.63020833333333,11.6
5.63020833333333,11.6
5.63020833333333,11.6
5.63020833333333,11.6
5.63020833333333,11.6
5.63020833333333,11.6
5.63020833333333,11.6
5.63020833333333,11.6
5.63020833333333,11.7
5.63020833333333,11.7
5.63020833333333,11.7
5.63020833333333,11.7
5.63020833333333,11.7
5.63020833333333,11.7
5.63020833333333,11.7
5.63020833333333,11.7
5.63020833333333,11.7
5.63020833333333,11.7
5.63020833333333,11.7
5.63020833333333,11.7
5.63020833333333,11.7
5.63020833333333,11.7
5.63020833333333,11.7
5.63020833333333,11.7
5.63020833333333,11.7
5.63020833333333,11.7
5.63020833333333,11.7
5.63020833333333,11.7
5.63020833333333,11.7
5.63020833333333,11.7
5.63020833333333,11.7
5.63020833333333,11.7
5.63020833333333,11.8
5.63020833333333,11.8
5.63020833333333,11.8
5.63020833333333,11.8
5.63020833333333,11.8
5.63020833333333,11.8
5.63020833333333,11.8
5.63020833333333,11.8
5.63020833333333,11.8
5.63020833333333,11.8
5.63020833333333,11.8
5.63020833333333,11.8
5.63020833333333,11.8
5.63020833333333,11.8
5.63020833333333,11.8
5.63020833333333,11.8
5.63020833333333,11.8
5.63020833333333,11.8
5.63020833333333,11.8
5.63020833333333,11.8
5.63020833333333,11.8
5.63020833333333,11.8
5.63020833333333,11.8
5.63020833333333,11.8
5.63020833333333,11.8
5.63020833333333,11.8
5.63020833333333,11.8
5.63020833333333,11.8
5.63020833333333,11.8
5.63020833333333,11.9
5.63020833333333,11.9
5.63020833333333,11.9
5.63020833333333,11.9
5.63020833333333,11.9
5.63020833333333,11.9
5.63020833333333,11.9
5.63020833333333,11.9
5.63020833333333,11.9
5.63020833333333,11.9
5.63020833333333,11.9
5.63020833333333,11.9
5.63020833333333,11.9
5.63020833333333,11.9
5.63020833333333,11.9
5.63020833333333,11.9
5.63020833333333,11.9
5.63020833333333,11.9
5.63020833333333,11.9
5.63020833333333,12.0
5.63020833333333,12.0
5.63020833333333,12.0
5.63020833333333,12.0
5.63020833333333,12.0
5.63020833333333,12.0
5.63020833333333,12.0
5.63020833333333,12.0
5.63020833333333,12.0
5.63020833333333,12.0
5.63020833333333,12.0
5.63020833333333,12.0
5.63020833333333,12.0
5.63020833333333,12.0
5.63020833333333,12.0
5.63020833333333,12.0
5.63020833333333,12.0
5.63020833333333,12.0
5.63020833333333,12.0
5.63020833333333,12.0
5.63020833333333,12.0
5.63020833333333,12.0
5.63020833333333,12.1
5.63020833333333,12.1
5.63020833333333,12.1
5.63020833333333,12.1
5.63020833333333,12.1
5.63020833333333,12.1
5.63020833333333,12.1
5.63020833333333,12.1
5.63020833333333,12.1
5.63020833333333,12.1
5.63020833333333,12.1
5.63020833333333,12.1
5.63020833333333,12.1
5.63020833333333,12.1
5.63020833333333,12.1
5.63020833333333,12.2
5.63020833333333,12.2
5.63020833333333,12.2
5.63020833333333,12.2
5.63020833333333,12.2
5.63020833333333,12.2
5.63020833333333,12.2
5.63020833333333,12.2
5.63020833333333,12.2
5.63020833333333,12.2
5.63020833333333,12.2
5.63020833333333,12.2
5.63020833333333,12.2
5.63020833333333,12.2
5.63020833333333,12.2
5.63020833333333,12.2
5.63020833333333,12.3
5.63020833333333,12.3
5.63020833333333,12.3
5.63020833333333,12.3
5.63020833333333,12.3
5.63020833333333,12.3
5.63020833333333,12.3
5.63020833333333,12.3
5.63020833333333,12.3
5.63020833333333,12.3
5.63020833333333,12.3
5.63020833333333,12.3
5.63020833333333,12.3
5.63020833333333,12.3
5.63020833333333,12.3
5.63020833333333,12.3
5.63020833333333,12.3
5.63020833333333,12.3
5.63020833333333,12.3
5.63020833333333,12.3
5.63020833333333,12.4
5.63020833333333,12.4
5.63020833333333,12.4
5.63020833333333,12.4
5.63020833333333,12.5
5.63020833333333,12.5
5.63020833333333,12.5
5.63020833333333,12.5
5.63020833333333,12.5
5.63020833333333,12.5
5.63020833333333,12.5
5.63020833333333,12.5
5.63020833333333,12.5
5.63020833333333,12.5
5.63020833333333,12.5
5.63020833333333,12.6
5.63020833333333,12.6
5.63020833333333,12.6
5.63020833333333,12.6
5.63020833333333,12.6
5.63020833333333,12.7
5.63020833333333,12.7
5.63020833333333,12.7
5.63020833333333,12.7
5.63020833333333,12.7
5.63020833333333,12.8
5.63020833333333,12.8
5.63020833333333,12.8
5.63020833333333,12.9
5.63020833333333,12.9
5.63020833333333,13.0
5.63020833333333,13.1
5.71354166666667,10.5
5.71354166666667,10.6
5.71354166666667,11.1
5.71354166666667,11.2
5.71354166666667,11.3
5.71354166666667,11.3
5.71354166666667,11.4
5.71354166666667,11.4
5.71354166666667,11.4
5.71354166666667,11.4
5.71354166666667,11.4
5.71354166666667,11.4
5.71354166666667,11.4
5.71354166666667,11.4
5.71354166666667,11.4
5.71354166666667,11.4
5.71354166666667,11.4
5.71354166666667,11.5
5.71354166666667,11.5
5.71354166666667,11.5
5.71354166666667,11.5
5.71354166666667,11.5
5.71354166666667,11.5
5.71354166666667,11.5
5.71354166666667,11.5
5.71354166666667,11.5
5.71354166666667,11.5
5.71354166666667,11.5
5.71354166666667,11.6
5.71354166666667,11.6
5.71354166666667,11.6
5.71354166666667,11.6
5.71354166666667,11.6
5.71354166666667,11.6
5.71354166666667,11.6
5.71354166666667,11.6
5.71354166666667,11.6
5.71354166666667,11.6
5.71354166666667,11.6
5.71354166666667,11.6
5.71354166666667,11.7
5.71354166666667,11.7
5.71354166666667,11.7
5.71354166666667,11.7
5.71354166666667,11.7
5.71354166666667,11.7
5.71354166666667,11.7
5.71354166666667,11.7
5.71354166666667,11.7
5.71354166666667,11.8
5.71354166666667,11.8
5.71354166666667,11.8
5.71354166666667,11.8
5.71354166666667,11.8
5.71354166666667,11.8
5.71354166666667,11.8
5.71354166666667,11.8
5.71354166666667,11.8
5.71354166666667,11.8
5.71354166666667,11.9
5.71354166666667,11.9
5.71354166666667,11.9
5.71354166666667,11.9
5.71354166666667,11.9
5.71354166666667,11.9
5.71354166666667,11.9
5.71354166666667,11.9
5.71354166666667,11.9
5.71354166666667,11.9
5.71354166666667,12.0
5.71354166666667,12.0
5.71354166666667,12.0
5.71354166666667,12.0
5.71354166666667,12.0
5.71354166666667,12.0
5.71354166666667,12.0
5.71354166666667,12.0
5.71354166666667,12.0
5.71354166666667,12.0
5.71354166666667,12.0
5.71354166666667,12.0
5.71354166666667,12.0
5.71354166666667,12.0
5.71354166666667,12.0
5.71354166666667,12.0
5.71354166666667,12.1
5.71354166666667,12.1
5.71354166666667,12.1
5.71354166666667,12.1
5.71354166666667,12.1
5.71354166666667,12.1
5.71354166666667,12.1
5.71354166666667,12.1
5.71354166666667,12.1
5.71354166666667,12.1
5.71354166666667,12.1
5.71354166666667,12.1
5.71354166666667,12.1
5.71354166666667,12.1
5.71354166666667,12.1
5.71354166666667,12.1
5.71354166666667,12.1
5.71354166666667,12.1
5.71354166666667,12.1
5.71354166666667,12.1
5.71354166666667,12.1
5.71354166666667,12.1
5.71354166666667,12.1
5.71354166666667,12.1
5.71354166666667,12.1
5.71354166666667,12.1
5.71354166666667,12.1
5.71354166666667,12.2
5.71354166666667,12.2
5.71354166666667,12.2
5.71354166666667,12.2
5.71354166666667,12.2
5.71354166666667,12.2
5.71354166666667,12.2
5.71354166666667,12.2
5.71354166666667,12.2
5.71354166666667,12.2
5.71354166666667,12.2
5.71354166666667,12.3
5.71354166666667,12.3
5.71354166666667,12.3
5.71354166666667,12.3
5.71354166666667,12.3
5.71354166666667,12.3
5.71354166666667,12.3
5.71354166666667,12.3
5.71354166666667,12.3
5.71354166666667,12.3
5.71354166666667,12.3
5.71354166666667,12.3
5.71354166666667,12.3
5.71354166666667,12.3
5.71354166666667,12.3
5.71354166666667,12.3
5.71354166666667,12.3
5.71354166666667,12.3
5.71354166666667,12.3
5.71354166666667,12.3
5.71354166666667,12.3
5.71354166666667,12.3
5.71354166666667,12.3
5.71354166666667,12.4
5.71354166666667,12.4
5.71354166666667,12.4
5.71354166666667,12.4
5.71354166666667,12.4
5.71354166666667,12.4
5.71354166666667,12.4
5.71354166666667,12.5
5.71354166666667,12.5
5.71354166666667,12.5
5.71354166666667,12.5
5.71354166666667,12.5
5.71354166666667,12.5
5.71354166666667,12.5
5.71354166666667,12.5
5.71354166666667,12.6
5.71354166666667,12.6
5.71354166666667,12.6
5.71354166666667,12.6
5.71354166666667,12.6
5.71354166666667,12.6
5.71354166666667,12.6
5.71354166666667,12.7
5.71354166666667,12.7
5.71354166666667,12.7
5.71354166666667,12.7
5.71354166666667,12.7
5.71354166666667,12.8
5.71354166666667,12.9
5.71354166666667,12.9
5.71354166666667,13.2
5.796875,11.5
5.796875,11.5
5.796875,11.6
5.796875,11.6
5.796875,11.7
5.796875,11.7
5.796875,11.7
5.796875,11.7
5.796875,11.7
5.796875,11.7
5.796875,11.7
5.796875,11.7
5.796875,11.7
5.796875,11.8
5.796875,11.8
5.796875,11.8
5.796875,11.8
5.796875,11.8
5.796875,11.9
5.796875,11.9
5.796875,11.9
5.796875,11.9
5.796875,11.9
5.796875,11.9
5.796875,11.9
5.796875,11.9
5.796875,11.9
5.796875,12.0
5.796875,12.0
5.796875,12.0
5.796875,12.0
5.796875,12.0
5.796875,12.0
5.796875,12.0
5.796875,12.0
5.796875,12.1
5.796875,12.1
5.796875,12.1
5.796875,12.1
5.796875,12.1
5.796875,12.1
5.796875,12.1
5.796875,12.1
5.796875,12.1
5.796875,12.1
5.796875,12.2
5.796875,12.2
5.796875,12.2
5.796875,12.2
5.796875,12.2
5.796875,12.2
5.796875,12.2
5.796875,12.2
5.796875,12.3
5.796875,12.3
5.796875,12.3
5.796875,12.3
5.796875,12.3
5.796875,12.3
5.796875,12.4
5.796875,12.4
5.796875,12.4
5.796875,12.4
5.796875,12.4
5.796875,12.4
5.796875,12.4
5.796875,12.5
5.796875,12.5
5.796875,12.5
5.796875,12.5
5.796875,12.5
5.796875,12.5
5.796875,12.6
5.796875,12.6
5.796875,12.6
5.796875,12.6
5.796875,12.6
5.796875,12.6
5.796875,12.6
5.796875,12.6
5.796875,12.7
5.796875,12.7
5.796875,12.7
5.796875,12.7
5.796875,12.7
5.796875,12.7
5.796875,12.7
5.796875,12.7
5.796875,12.8
5.796875,12.8
5.796875,12.8
5.796875,12.8
5.796875,12.8
5.796875,12.8
5.796875,12.8
5.796875,12.8
5.796875,13.0
5.88020833333333,11.6
5.88020833333333,11.6
5.88020833333333,11.7
5.88020833333333,11.7
5.88020833333333,11.8
5.88020833333333,11.9
5.88020833333333,11.9
5.88020833333333,11.9
5.88020833333333,12.0
5.88020833333333,12.0
5.88020833333333,12.1
5.88020833333333,12.1
5.88020833333333,12.1
5.88020833333333,12.1
5.88020833333333,12.2
5.88020833333333,12.3
5.88020833333333,12.3
5.88020833333333,12.3
5.88020833333333,12.3
5.88020833333333,12.3
5.88020833333333,12.4
5.88020833333333,12.5
5.88020833333333,12.5
5.88020833333333,12.5
5.88020833333333,12.5
5.88020833333333,12.5
5.88020833333333,12.5
5.88020833333333,12.5
5.88020833333333,12.5
5.88020833333333,12.6
5.88020833333333,12.6
5.88020833333333,12.6
5.88020833333333,12.6
5.88020833333333,12.6
5.88020833333333,12.6
5.88020833333333,12.7
5.88020833333333,12.7
5.88020833333333,12.8
5.88020833333333,12.8
5.88020833333333,12.8
5.88020833333333,12.8
5.88020833333333,12.8
5.88020833333333,12.9
5.88020833333333,13.2
5.88020833333333,13.2
5.88020833333333,13.2
5.96354166666667,11.9
5.96354166666667,12.0
5.96354166666667,12.0
5.96354166666667,12.1
5.96354166666667,12.2
5.96354166666667,12.6
5.96354166666667,12.6
5.96354166666667,12.6
5.96354166666667,12.7
5.96354166666667,12.7
5.96354166666667,12.8
5.96354166666667,12.8
5.96354166666667,12.8
5.96354166666667,12.9
5.96354166666667,13.0
5.96354166666667,13.0
5.96354166666667,13.3
6.046875,11.6
6.046875,12.5
6.046875,12.5
6.046875,12.6
6.046875,12.8
6.046875,13.0
6.046875,13.5
6.13020833333333,12.4
6.13020833333333,12.6
6.13020833333333,12.8
6.13020833333333,13.3
6.38020833333333,11.2
